name,time,rssi
device_uplink,1593638016730000000,-49
device_uplink,1593638021352000000,-61
device_uplink,1593638025986000000,-63
device_uplink,1593638058295000000,-53
device_uplink,1593638090617000000,-55
device_uplink,1593638122933000000,-57
device_uplink,1593638155253000000,-59
device_uplink,1593638187570000000,-61
device_uplink,1593638219890000000,-57
device_uplink,1593638252203000000,-57
device_uplink,1593638284531000000,-55
device_uplink,1593638452691000000,-41
device_uplink,1593638457824000000,-37
device_uplink,1593638462958000000,-37
device_uplink,1593638467588000000,-46
device_uplink,1593638472214000000,-48
device_uplink,1593638504589000000,-49
device_uplink,1593638536947000000,-46
device_uplink,1593707056286000000,-34
device_uplink,1593707061418000000,-35
device_uplink,1593707066547000000,-37
device_uplink,1593707071174000000,-42
device_uplink,1593707075790000000,-43
device_uplink,1593707108884000000,-42
device_uplink,1593707141941000000,-43
device_uplink,1593707175020000000,-56
device_uplink,1593707208091000000,-51
device_uplink,1593707241162000000,-54
device_uplink,1593707274240000000,-52
device_uplink,1593707307304000000,-49
device_uplink,1593707340377000000,-49
device_uplink,1593707373444000000,-51
device_uplink,1593707406510000000,-52
device_uplink,1593707439582000000,-51
device_uplink,1593707472644000000,-51
device_uplink,1593707505714000000,-51
device_uplink,1593707538782000000,-57
device_uplink,1593707571856000000,-53
device_uplink,1593707604921000000,-51
device_uplink,1593707637978000000,-48
device_uplink,1593707671048000000,-53
device_uplink,1593707704107000000,-71
device_uplink,1593707737166000000,-55
device_uplink,1593707770236000000,-53
device_uplink,1593707803295000000,-43
device_uplink,1593707836351000000,-49
device_uplink,1593707869417000000,-52
device_uplink,1593707902483000000,-63
device_uplink,1593707935558000000,-52
device_uplink,1593707968610000000,-44
device_uplink,1593708001678000000,-49
device_uplink,1593708034733000000,-51
device_uplink,1593708067797000000,-49
device_uplink,1593708100864000000,-53
device_uplink,1593708133928000000,-48
device_uplink,1593708166989000000,-48
device_uplink,1593708200048000000,-47
device_uplink,1593708233120000000,-49
device_uplink,1593708266168000000,-47
device_uplink,1593708299222000000,-47
device_uplink,1593708332289000000,-48
device_uplink,1593708365337000000,-47
device_uplink,1593708398406000000,-47
device_uplink,1593708431446000000,-47
device_uplink,1593708464513000000,-47
device_uplink,1593708497569000000,-53
device_uplink,1593708530639000000,-49
device_uplink,1593708563703000000,-48
device_uplink,1593708596762000000,-48
device_uplink,1593708629818000000,-49
device_uplink,1593708662881000000,-49
device_uplink,1593708695938000000,-48
device_uplink,1593708729006000000,-49
device_uplink,1593708762065000000,-48
device_uplink,1593708795132000000,-42
device_uplink,1593708828195000000,-57
device_uplink,1593708861263000000,-51
device_uplink,1593708894321000000,-53
device_uplink,1593708927381000000,-51
device_uplink,1593708960447000000,-51
device_uplink,1593708993503000000,-53
device_uplink,1593709026578000000,-53
device_uplink,1593709059633000000,-51
device_uplink,1593709092699000000,-51
device_uplink,1593709125760000000,-51
device_uplink,1593709158815000000,-57
device_uplink,1593709191921000000,-53
device_uplink,1593709224945000000,-49
device_uplink,1593709258012000000,-51
device_uplink,1593709291074000000,-49
device_uplink,1593709324128000000,-53
device_uplink,1593709357197000000,-49
device_uplink,1593709390258000000,-50
device_uplink,1593709423325000000,-54
device_uplink,1593709456397000000,-51
device_uplink,1593709489458000000,-49
device_uplink,1593709522522000000,-53
device_uplink,1593709555576000000,-52
device_uplink,1593709588648000000,-48
device_uplink,1593709621703000000,-47
device_uplink,1593709654767000000,-53
device_uplink,1593710088611000000,-37
device_uplink,1593710093740000000,-41
device_uplink,1593710098870000000,-45
device_uplink,1593710103505000000,-48
device_uplink,1593710108125000000,-49
device_uplink,1593710141223000000,-49
device_uplink,1593710199502000000,-37
device_uplink,1593710204626000000,-37
device_uplink,1593710209769000000,-40
device_uplink,1593710214397000000,-43
device_uplink,1593710252118000000,-45
device_uplink,1593710262824000000,-49
device_uplink,1593710295924000000,-51
device_uplink,1593710329011000000,-51
device_uplink,1593710362099000000,-49
device_uplink,1593710395189000000,-53
device_uplink,1593710428287000000,-49
device_uplink,1593710461375000000,-51
device_uplink,1593710494464000000,-53
device_uplink,1593710527549000000,-51
device_uplink,1593710560638000000,-51
device_uplink,1593710593724000000,-53
device_uplink,1593710626816000000,-51
device_uplink,1593710659908000000,-51
device_uplink,1593710693002000000,-52
device_uplink,1593710726083000000,-49
device_uplink,1593710759180000000,-49
device_uplink,1593710792263000000,-53
device_uplink,1593710825352000000,-48
device_uplink,1593710858455000000,-49
device_uplink,1593710891532000000,-51
device_uplink,1593710924621000000,-49
device_uplink,1593710957702000000,-49
device_uplink,1593710990785000000,-53
device_uplink,1593711023889000000,-51
device_uplink,1593711056961000000,-49
device_uplink,1593711090061000000,-50
device_uplink,1593711123154000000,-51
device_uplink,1593711156238000000,-51
device_uplink,1593711189353000000,-52
device_uplink,1593711222415000000,-49
device_uplink,1593711255511000000,-51
device_uplink,1593711288599000000,-53
device_uplink,1593711321683000000,-51
device_uplink,1593711354782000000,-51
device_uplink,1593711387863000000,-53
device_uplink,1593711420948000000,-51
device_uplink,1593711454044000000,-51
device_uplink,1593711487134000000,-51
device_uplink,1593711520225000000,-49
device_uplink,1593711553310000000,-51
device_uplink,1593711586391000000,-53
device_uplink,1593711619485000000,-49
device_uplink,1593711652571000000,-49
device_uplink,1593711685665000000,-55
device_uplink,1593711718752000000,-57
device_uplink,1593711751831000000,-50
device_uplink,1593711784927000000,-49
device_uplink,1593711818005000000,-51
device_uplink,1593711851107000000,-51
device_uplink,1593711884183000000,-55
device_uplink,1593711917275000000,-55
device_uplink,1593711950362000000,-53
device_uplink,1593712016545000000,-43
device_uplink,1593712049626000000,-45
device_uplink,1593712082714000000,-47
device_uplink,1593712148893000000,-45
device_uplink,1593712159604000000,-45
device_uplink,1593712164226000000,-45
device_uplink,1593712197321000000,-47
device_uplink,1593712251944000000,-45
device_uplink,1593712306585000000,-43
device_uplink,1593712361219000000,-44
device_uplink,1593712415867000000,-47
device_uplink,1593712470497000000,-45
device_uplink,1593712525144000000,-45
device_uplink,1593712579776000000,-43
device_uplink,1593712634409000000,-44
device_uplink,1593712689043000000,-43
device_uplink,1593712743681000000,-43
device_uplink,1593712798329000000,-45
device_uplink,1593712852957000000,-45
device_uplink,1593712907599000000,-45
device_uplink,1593712962237000000,-46
device_uplink,1593713016875000000,-45
device_uplink,1593713071516000000,-47
device_uplink,1593713082224000000,-46
device_uplink,1593713086852000000,-46
device_uplink,1593713119938000000,-45
device_uplink,1593713153042000000,-46
device_uplink,1593713186115000000,-46
device_uplink,1593713219219000000,-47
device_uplink,1593713252303000000,-45
device_uplink,1593713285392000000,-46
device_uplink,1593713318494000000,-45
device_uplink,1593713351578000000,-46
device_uplink,1593713384660000000,-45
device_uplink,1593713417747000000,-45
device_uplink,1593713450839000000,-47
device_uplink,1593713483989000000,-46
device_uplink,1593713517024000000,-45
device_uplink,1593713550105000000,-47
device_uplink,1593713583198000000,-45
device_uplink,1593713616293000000,-47
device_uplink,1593713649380000000,-47
device_uplink,1593713682464000000,-46
device_uplink,1593713715564000000,-45
device_uplink,1593713748647000000,-47
device_uplink,1593713781746000000,-46
device_uplink,1593713814836000000,-45
device_uplink,1593713847918000000,-47
device_uplink,1593713881028000000,-43
device_uplink,1593713914106000000,-45
device_uplink,1593713947200000000,-46
device_uplink,1593713980298000000,-44
device_uplink,1593714013381000000,-43
device_uplink,1593714046474000000,-47
device_uplink,1593714079562000000,-45
device_uplink,1593714112651000000,-63
device_uplink,1593714145751000000,-49
device_uplink,1593714178837000000,-48
device_uplink,1593714211927000000,-71
device_uplink,1593714326095000000,-51
device_uplink,1593714331218000000,-52
device_uplink,1593714336356000000,-57
device_uplink,1593714340971000000,-60
device_uplink,1593714345599000000,-65
device_uplink,1593714648669000000,-65
device_uplink,1593714951702000000,-70
device_uplink,1593715364910000000,3
device_uplink,1593715375127000000,1
device_uplink,1593715380255000000,-5
device_uplink,1593715384880000000,-9
device_uplink,1593715389497000000,-12
device_uplink,1593715692361000000,-10
device_uplink,1593715995189000000,-12
device_uplink,1593716298007000000,-11
device_uplink,1593716600850000000,-11
device_uplink,1593716903675000000,-13
device_uplink,1593717206502000000,-12
device_uplink,1593717509299000000,-9
device_uplink,1593717812129000000,-36
device_uplink,1593718114942000000,-35
device_uplink,1593718417770000000,-33
device_uplink,1593718720602000000,-33
device_uplink,1593719023390000000,-30
device_uplink,1593719326200000000,-31
device_uplink,1593719628996000000,-31
device_uplink,1593719931808000000,-33
device_uplink,1593720234617000000,-30
device_uplink,1593720537417000000,-33
device_uplink,1593720840219000000,-33
device_uplink,1593721143014000000,-31
device_uplink,1593721445797000000,-35
device_uplink,1593721748560000000,-31
device_uplink,1593722051350000000,-29
device_uplink,1593722354146000000,-31
device_uplink,1593722656929000000,-31
device_uplink,1593722959777000000,-41
device_uplink,1593723262536000000,-41
device_uplink,1593723565323000000,-36
device_uplink,1593723868115000000,-37
device_uplink,1593724170917000000,-41
device_uplink,1593724473719000000,-39
device_uplink,1593724776528000000,-37
device_uplink,1593725079361000000,-41
device_uplink,1593725382164000000,-39
device_uplink,1593725684948000000,-37
device_uplink,1593725987758000000,-39
device_uplink,1593726290544000000,-37
device_uplink,1593726593345000000,-37
device_uplink,1593726896151000000,-41
device_uplink,1593727198938000000,-39
device_uplink,1593727501755000000,-35
device_uplink,1593727804551000000,-36
device_uplink,1593728107343000000,-36
device_uplink,1593728410161000000,-35
device_uplink,1593728712956000000,-39
device_uplink,1593729015752000000,-37
device_uplink,1593729318565000000,-37
device_uplink,1593729621375000000,-39
device_uplink,1593729924182000000,-37
device_uplink,1593730227002000000,-39
device_uplink,1593730529797000000,-41
device_uplink,1593733254888000000,-39
device_uplink,1593733265569000000,-37
device_uplink,1593733568359000000,-30
device_uplink,1593733892679000000,-33
device_uplink,1593734216979000000,-35
device_uplink,1593734541291000000,-33
device_uplink,1593734865598000000,-33
device_uplink,1593735189887000000,-33
device_uplink,1593735514193000000,-33
device_uplink,1593735838483000000,-35
device_uplink,1593736162822000000,-33
device_uplink,1593736487060000000,-33
device_uplink,1593736811361000000,-33
device_uplink,1593737135674000000,-35
device_uplink,1593737459977000000,-31
device_uplink,1593770854986000000,-19
device_uplink,1593770860122000000,-22
device_uplink,1593770865242000000,-27
device_uplink,1593770869871000000,-30
device_uplink,1593770874494000000,-31
device_uplink,1593771177490000000,-33
device_uplink,1593771480492000000,-33
device_uplink,1593771783462000000,-33
device_uplink,1593772086441000000,-33
device_uplink,1593772389408000000,-34
device_uplink,1593772692458000000,-34
device_uplink,1593772995390000000,-34
device_uplink,1593773298359000000,-33
device_uplink,1593773601320000000,-35
device_uplink,1593773904281000000,-31
device_uplink,1593774207242000000,-35
device_uplink,1593774510195000000,-33
device_uplink,1593774813136000000,-33
device_uplink,1593775116090000000,-32
device_uplink,1593775419101000000,-33
device_uplink,1593775722048000000,-34
device_uplink,1593776025025000000,-35
device_uplink,1593776328009000000,-35
device_uplink,1593776631001000000,-34
device_uplink,1593776933978000000,-36
device_uplink,1593777236968000000,-35
device_uplink,1593777539961000000,-32
device_uplink,1593777842944000000,-36
device_uplink,1593778145921000000,-34
device_uplink,1593778448911000000,-34
device_uplink,1593778751915000000,-35
device_uplink,1593779054905000000,-35
device_uplink,1593779357864000000,-33
device_uplink,1593779660847000000,-35
device_uplink,1593779963833000000,-35
device_uplink,1593780266837000000,-25
device_uplink,1593780569873000000,-23
device_uplink,1593780872901000000,-25
device_uplink,1593781175947000000,-25
device_uplink,1593781478994000000,-25
device_uplink,1593781781998000000,-25
device_uplink,1593782085030000000,-25
device_uplink,1593782388060000000,-25
device_uplink,1593782691079000000,-25
device_uplink,1593782994102000000,-25
device_uplink,1593783297121000000,-24
device_uplink,1593783600139000000,-24
device_uplink,1593783903154000000,-25
device_uplink,1593784206173000000,-24
device_uplink,1593784509210000000,-24
device_uplink,1593784812236000000,-25
device_uplink,1593785115268000000,-25
device_uplink,1593785418310000000,-25
device_uplink,1593864253234000000,-4
device_uplink,1593864258370000000,-6
device_uplink,1593864263500000000,-12
device_uplink,1593864268127000000,-13
device_uplink,1593864272748000000,-21
device_uplink,1593864575823000000,-19
device_uplink,1593864878865000000,-24
device_uplink,1593865181922000000,-21
device_uplink,1593865484963000000,-23
device_uplink,1593865788006000000,-24
device_uplink,1593866091053000000,-22
device_uplink,1593866394101000000,-17
device_uplink,1593866697147000000,-18
device_uplink,1593867000188000000,-16
device_uplink,1593867303232000000,-16
device_uplink,1593867606277000000,-18
device_uplink,1593867909321000000,-17
device_uplink,1593868212361000000,-17
device_uplink,1593868515411000000,-18
device_uplink,1593868818448000000,-16
device_uplink,1593869121497000000,-14
device_uplink,1593869424550000000,-17
device_uplink,1593869727590000000,-17
device_uplink,1593870030623000000,-17
device_uplink,1593870333667000000,-17
device_uplink,1593870636708000000,-17
device_uplink,1593870939754000000,-17
device_uplink,1593871242802000000,-17
device_uplink,1593871545840000000,-16
device_uplink,1593871848878000000,-17
device_uplink,1593872151913000000,-18
device_uplink,1593872454943000000,-18
device_uplink,1593872757990000000,-24
device_uplink,1593873061048000000,-19
device_uplink,1593873364090000000,-17
device_uplink,1593873667157000000,-21
device_uplink,1593873970215000000,-18
device_uplink,1593874273276000000,-17
device_uplink,1593874576341000000,-22
device_uplink,1593874879408000000,-18
device_uplink,1593875182500000000,-18
device_uplink,1593875485571000000,-18
device_uplink,1593875788660000000,-18
device_uplink,1593876091729000000,-16
device_uplink,1593876394812000000,-21
device_uplink,1593957275745000000,-2
device_uplink,1593957280864000000,-5
device_uplink,1593957285992000000,-11
device_uplink,1593957290661000000,-15
device_uplink,1593957295233000000,-19
device_uplink,1593957598301000000,-18
device_uplink,1593957901362000000,-18
device_uplink,1593958204444000000,-60
device_uplink,1593958507508000000,-58
device_uplink,1593958810598000000,-60
device_uplink,1593959113680000000,-59
device_uplink,1593959416754000000,-64
device_uplink,1593959719822000000,-66
device_uplink,1593960022904000000,-65
device_uplink,1593960326000000000,-69
device_uplink,1593960629065000000,-67
device_uplink,1593960932132000000,-71
device_uplink,1593961235200000000,-70
device_uplink,1593961538267000000,-74
device_uplink,1593961841311000000,-69
device_uplink,1593962144357000000,-71
device_uplink,1593962447378000000,-71
device_uplink,1593962750398000000,-65
device_uplink,1593963053415000000,-57
device_uplink,1593963573741000000,-46
device_uplink,1593963578867000000,-48
device_uplink,1593963583997000000,-53
device_uplink,1593963919862000000,-47
device_uplink,1593963924989000000,-48
device_uplink,1593963930121000000,-53
device_uplink,1593964335030000000,-46
device_uplink,1593964340160000000,-48
device_uplink,1594052971489000000,-35
device_uplink,1594052982627000000,-37
device_uplink,1594052993784000000,-34
device_uplink,1594053004928000000,-36
device_uplink,1594053016080000000,-42
device_uplink,1594053049539000000,-37
device_uplink,1594053060708000000,-33
device_uplink,1594053071837000000,-34
device_uplink,1594053083023000000,-37
device_uplink,1594053094144000000,-35
device_uplink,1594053105277000000,-35
device_uplink,1594053117589000000,-40
device_uplink,1594053129884000000,-36
device_uplink,1594053142187000000,-34
device_uplink,1594053154499000000,-39
device_uplink,1594053166797000000,-34
device_uplink,1594053179096000000,-41
device_uplink,1594053191398000000,-37
device_uplink,1594053203719000000,-34
device_uplink,1594053216008000000,-36
device_uplink,1594053228321000000,-36
device_uplink,1594053240622000000,-36
device_uplink,1594053252923000000,-31
device_uplink,1594053264075000000,-35
device_uplink,1594053276369000000,-36
device_uplink,1594053288665000000,-35
device_uplink,1594053300968000000,-36
device_uplink,1594053313270000000,-35
device_uplink,1594053325572000000,-35
device_uplink,1594053337896000000,-35
device_uplink,1594053350191000000,-34
device_uplink,1594053362484000000,-34
device_uplink,1594053374797000000,-36
device_uplink,1594053387108000000,-35
device_uplink,1594053399400000000,-34
device_uplink,1594053411707000000,-37
device_uplink,1594053422838000000,-34
device_uplink,1594053435144000000,-34
device_uplink,1594053447453000000,-35
device_uplink,1594053459752000000,-34
device_uplink,1594053472068000000,-33
device_uplink,1594053484362000000,-33
device_uplink,1594053496671000000,-35
device_uplink,1594053508975000000,-35
device_uplink,1594053521281000000,-37
device_uplink,1594053533578000000,-35
device_uplink,1594053545876000000,-33
device_uplink,1594053558189000000,-34
device_uplink,1594053570490000000,-31
device_uplink,1594053581622000000,-33
device_uplink,1594053593926000000,-34
device_uplink,1594053606244000000,-31
device_uplink,1594053618531000000,-31
device_uplink,1594053630832000000,-34
device_uplink,1594053643137000000,-31
device_uplink,1594053655441000000,-33
device_uplink,1594053667745000000,-33
device_uplink,1594053680047000000,-46
device_uplink,1594053692353000000,-49
device_uplink,1594053704663000000,-49
device_uplink,1594053716961000000,-49
device_uplink,1594053729265000000,-40
device_uplink,1594053740400000000,-47
device_uplink,1594053752701000000,-58
device_uplink,1594053765033000000,-57
device_uplink,1594053777312000000,-54
device_uplink,1594053789617000000,-69
device_uplink,1594053801923000000,-70
device_uplink,1594053814242000000,-94
device_uplink,1594053826530000000,-66
device_uplink,1594053838832000000,-69
device_uplink,1594053851134000000,-71
device_uplink,1594053863444000000,-73
device_uplink,1594053875760000000,-83
device_uplink,1594053900351000000,-81
device_uplink,1594053911491000000,-83
device_uplink,1594053923809000000,-84
device_uplink,1594053936093000000,-73
device_uplink,1594053948397000000,-89
device_uplink,1594053960704000000,-88
device_uplink,1594053973010000000,-93
device_uplink,1594054009919000000,-98
device_uplink,1594054021062000000,-93
device_uplink,1594054044508000000,-100
device_uplink,1594054080260000000,-88
device_uplink,1594054091402000000,-96
device_uplink,1594054102539000000,-102
device_uplink,1594054114843000000,-96
device_uplink,1594054127141000000,-101
device_uplink,1594054151749000000,-92
device_uplink,1594054164061000000,-100
device_uplink,1594054176354000000,-98
device_uplink,1594054200962000000,-98
device_uplink,1594054225576000000,-100
device_uplink,1594054237882000000,-100
device_uplink,1594054262484000000,-93
device_uplink,1594054273630000000,-88
device_uplink,1594054298225000000,-90
device_uplink,1594054335140000000,-97
device_uplink,1594054347445000000,-98
device_uplink,1594054359752000000,-94
device_uplink,1594054372051000000,-91
device_uplink,1594054433585000000,-95
device_uplink,1594054444709000000,-89
device_uplink,1594054457017000000,-93
device_uplink,1594054469318000000,-97
device_uplink,1594054481620000000,-91
device_uplink,1594054493917000000,-96
device_uplink,1594054506222000000,-97
device_uplink,1594054530836000000,-94
device_uplink,1594054776919000000,-96
device_uplink,1594054788045000000,-98
device_uplink,1594054800357000000,-103
device_uplink,1594054849564000000,-103
device_uplink,1594054911093000000,-100
device_uplink,1594054923387000000,-100
device_uplink,1594054935695000000,-98
device_uplink,1594054959132000000,-100
device_uplink,1594054983749000000,-95
device_uplink,1594055168307000000,-102
device_uplink,1594055179436000000,-99
device_uplink,1594055253264000000,-102
device_uplink,1594055265569000000,-98
device_uplink,1594056066941000000,-106
device_uplink,1594056078071000000,-98
device_uplink,1594056089215000000,-105
device_uplink,1594056100356000000,-97
device_uplink,1594056123811000000,-92
device_uplink,1594056147257000000,-94
device_uplink,1594056158396000000,-99
device_uplink,1594056170712000000,-105
device_uplink,1594056195313000000,-100
device_uplink,1594056207611000000,-95
device_uplink,1594056219918000000,-91
device_uplink,1594056232226000000,-88
device_uplink,1594056256833000000,-92
device_uplink,1594056269137000000,-102
device_uplink,1594056281434000000,-95
device_uplink,1594056306054000000,-98
device_uplink,1594056342963000000,-87
device_uplink,1594056355264000000,-97
device_uplink,1594056367566000000,-87
device_uplink,1594056378727000000,-89
device_uplink,1594056402162000000,-98
device_uplink,1594056413306000000,-99
device_uplink,1594056424437000000,-93
device_uplink,1594056436744000000,-85
device_uplink,1594056447880000000,-94
device_uplink,1594056459023000000,-95
device_uplink,1594056471315000000,-88
device_uplink,1594056482465000000,-92
device_uplink,1594056493589000000,-94
device_uplink,1594056505897000000,-90
device_uplink,1594056518207000000,-84
device_uplink,1594056529343000000,-88
device_uplink,1594056540490000000,-85
device_uplink,1594056551633000000,-77
device_uplink,1594056575068000000,-81
device_uplink,1594056587382000000,-84
device_uplink,1594056599682000000,-85
device_uplink,1594056611979000000,-80
device_uplink,1594056624295000000,-89
device_uplink,1594056636595000000,-88
device_uplink,1594056648903000000,-88
device_uplink,1594056661202000000,-83
device_uplink,1594056673503000000,-85
device_uplink,1594056685817000000,-81
device_uplink,1594056698114000000,-81
device_uplink,1594056710432000000,-83
device_uplink,1594056721556000000,-83
device_uplink,1594056733847000000,-79
device_uplink,1594056746153000000,-79
device_uplink,1594056758456000000,-81
device_uplink,1594056783066000000,-78
device_uplink,1594056795373000000,-83
device_uplink,1594056807672000000,-86
device_uplink,1594056819977000000,-90
device_uplink,1594056832284000000,-91
device_uplink,1594056844595000000,-85
device_uplink,1594056856892000000,-85
device_uplink,1594056869190000000,-83
device_uplink,1594056880322000000,-98
device_uplink,1594056892626000000,-83
device_uplink,1594056904941000000,-73
device_uplink,1594056917236000000,-102
device_uplink,1594056929537000000,-100
device_uplink,1594056941842000000,-98
device_uplink,1594056978775000000,-103
device_uplink,1594057027982000000,-102
device_uplink,1594057100633000000,-103
device_uplink,1594057137549000000,-97
device_uplink,1594057149850000000,-102
device_uplink,1594057260596000000,-94
device_uplink,1594057271711000000,-101
device_uplink,1594057284018000000,-103
device_uplink,1594057296323000000,-94
device_uplink,1594057320931000000,-89
device_uplink,1594057345536000000,-102
device_uplink,1594057407063000000,-100
device_uplink,1594057419358000000,-103
device_uplink,1594057430496000000,-102
device_uplink,1594057516623000000,-96
device_uplink,1594057528987000000,-100
device_uplink,1594057541227000000,-100
device_uplink,1594057553532000000,-103
device_uplink,1594057578144000000,-100
device_uplink,1594057589275000000,-93
device_uplink,1594057638497000000,-97
device_uplink,1594057650806000000,-100
device_uplink,1594057675413000000,-100
device_uplink,1594057700015000000,-91
device_uplink,1594057712319000000,-82
device_uplink,1594057724631000000,-85
device_uplink,1594057736928000000,-88
device_uplink,1594057748063000000,-95
device_uplink,1594057760362000000,-98
device_uplink,1594057772670000000,-103
device_uplink,1594057784973000000,-86
device_uplink,1594057809586000000,-85
device_uplink,1594057821903000000,-78
device_uplink,1594057834195000000,-85
device_uplink,1594057858800000000,-91
device_uplink,1594057871104000000,-95
device_uplink,1594057883415000000,-88
device_uplink,1594057895708000000,-92
device_uplink,1594057906841000000,-92
device_uplink,1594057931455000000,-93
device_uplink,1594057968364000000,-87
device_uplink,1594057980668000000,-96
device_uplink,1594057992981000000,-77
device_uplink,1594058005281000000,-73
device_uplink,1594058017584000000,-70
device_uplink,1594058029881000000,-75
device_uplink,1594058054497000000,-84
device_uplink,1594058077937000000,-95
device_uplink,1594058102542000000,-88
device_uplink,1594058114850000000,-93
device_uplink,1594058127148000000,-85
device_uplink,1594058139461000000,-90
device_uplink,1594058164054000000,-104
device_uplink,1594058176379000000,-102
device_uplink,1594058188666000000,-101
device_uplink,1594058213277000000,-90
device_uplink,1594058224414000000,-99
device_uplink,1594058249024000000,-94
device_uplink,1594058261318000000,-98
device_uplink,1594058273623000000,-91
device_uplink,1594058285928000000,-97
device_uplink,1594058298238000000,-96
device_uplink,1594058322852000000,-99
device_uplink,1594058347447000000,-96
device_uplink,1594058372053000000,-98
device_uplink,1594058383190000000,-82
device_uplink,1594058407794000000,-97
device_uplink,1594058420103000000,-105
device_uplink,1594058444706000000,-100
device_uplink,1594058457011000000,-100
device_uplink,1594058616967000000,-95
device_uplink,1594058628101000000,-95
device_uplink,1594058665015000000,-96
device_uplink,1594058701925000000,-101
device_uplink,1594058714232000000,-102
device_uplink,1594058775751000000,-102
device_uplink,1594058786882000000,-95
device_uplink,1594058983762000000,-100
device_uplink,1594059008353000000,-105
device_uplink,1594059397876000000,-102
device_uplink,1594059411462000000,-84
device_uplink,1594059422611000000,-87
device_uplink,1594059433766000000,-94
device_uplink,1594059457211000000,-88
device_uplink,1594059468356000000,-93
device_uplink,1594059491796000000,-90
device_uplink,1594059515259000000,-90
device_uplink,1594059526405000000,-84
device_uplink,1594059537547000000,-83
device_uplink,1594059548683000000,-90
device_uplink,1594059559818000000,-84
device_uplink,1594059571012000000,-88
device_uplink,1594059594398000000,-94
device_uplink,1594059705139000000,-106
device_uplink,1594059766657000000,-95
device_uplink,1594059802397000000,-100
device_uplink,1594059814702000000,-87
device_uplink,1594059827003000000,-77
device_uplink,1594059838163000000,-73
device_uplink,1594059849298000000,-79
device_uplink,1594059860424000000,-75
device_uplink,1594059871564000000,-92
device_uplink,1594059883919000000,-89
device_uplink,1594059896168000000,-89
device_uplink,1594059908472000000,-82
device_uplink,1594059920769000000,-65
device_uplink,1594059933080000000,-77
device_uplink,1594059945379000000,-79
device_uplink,1594059957682000000,-87
device_uplink,1594059969992000000,-84
device_uplink,1594059982298000000,-83
device_uplink,1594059994600000000,-94
device_uplink,1594060006908000000,-87
device_uplink,1594060019212000000,-87
device_uplink,1594060030344000000,-85
device_uplink,1594060041494000000,-87
device_uplink,1594060052629000000,-83
device_uplink,1594060063778000000,-90
device_uplink,1594060076062000000,-64
device_uplink,1594060088366000000,-67
device_uplink,1594060100668000000,-73
device_uplink,1594060112975000000,-82
device_uplink,1594060125286000000,-89
device_uplink,1594060137586000000,-103
device_uplink,1594060174490000000,-103
device_uplink,1594060185635000000,-87
device_uplink,1594060196785000000,-89
device_uplink,1594060207913000000,-72
device_uplink,1594060220218000000,-77
device_uplink,1594060232530000000,-69
device_uplink,1594060244830000000,-63
device_uplink,1594060257129000000,-58
